2026-02-02 12:41:38,850 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:41:39,207 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:41:40,331 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:41:41,488 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:41:41,950 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:41:42,890 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:41:44,188 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:41:49,956 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:41:51,312 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:41:51,759 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:41:55,042 - server - INFO - Surveillance stopped.
2026-02-02 12:41:55,053 - server - ERROR - WebSocket error: received 1005 (no status received [internal]); then sent 1005 (no status received [internal])
2026-02-02 12:43:06,697 - server - ERROR - WebSocket error: received 1001 (going away); then sent 1001 (going away)
2026-02-02 12:43:06,889 - server - ERROR - WebSocket error: received 1001 (going away); then sent 1001 (going away)
2026-02-02 12:43:06,891 - server - ERROR - WebSocket error: received 1001 (going away); then sent 1001 (going away)
2026-02-02 12:43:06,891 - server - ERROR - WebSocket error: received 1001 (going away); then sent 1001 (going away)
2026-02-02 12:43:06,892 - server - ERROR - WebSocket error: received 1001 (going away); then sent 1001 (going away)
2026-02-02 12:43:18,762 - server - ERROR - WebSocket error: received 1005 (no status received [internal]); then sent 1005 (no status received [internal])
2026-02-02 12:43:39,955 - server - INFO - Attempting to open webcam...
2026-02-02 12:43:44,434 - server - INFO - Real webcam opened successfully.
2026-02-02 12:43:45,097 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:43:46,398 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:43:46,688 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:43:47,248 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:43:47,828 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:43:48,266 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:43:48,867 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:43:51,871 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:43:52,207 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:43:54,647 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:43:54,930 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:43:55,263 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:43:57,600 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:43:58,227 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:43:58,518 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:43:58,790 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:43:59,145 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:44:00,741 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:44:01,051 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:44:01,335 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:44:02,253 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:44:02,527 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:44:03,493 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:44:03,777 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:44:04,062 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:44:04,339 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:44:04,628 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:44:04,904 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:44:05,493 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:44:07,142 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:44:10,049 - server - ERROR - Error in human detection: invalid index to scalar variable.
2026-02-02 12:44:10,352 - server - INFO - Surveillance stopped.
2026-02-02 12:44:13,403 - server - ERROR - WebSocket error: received 1005 (no status received [internal]); then sent 1005 (no status received [internal])
2026-02-02 12:44:16,407 - server - ERROR - WebSocket error: received 1001 (going away); then sent 1001 (going away)
2026-02-02 12:44:16,409 - server - ERROR - WebSocket error: received 1001 (going away); then sent 1001 (going away)
2026-02-02 12:44:26,012 - server - ERROR - WebSocket error: received 1005 (no status received [internal]); then sent 1005 (no status received [internal])
2026-02-02 12:44:54,648 - server - ERROR - WebSocket error: sent 1012 (service restart); no close frame received
2026-02-02 12:44:54,784 - server - ERROR - WebSocket error: sent 1012 (service restart); no close frame received
2026-02-02 12:44:55,073 - server - ERROR - WebSocket error: sent 1012 (service restart); no close frame received
2026-02-02 12:44:55,077 - server - ERROR - WebSocket error: sent 1012 (service restart); no close frame received
2026-02-02 12:45:00,183 - server - ERROR - WebSocket error: received 1005 (no status received [internal]); then sent 1005 (no status received [internal])
2026-02-02 12:45:02,746 - server - ERROR - WebSocket error: received 1001 (going away); then sent 1001 (going away)
2026-02-02 12:45:03,167 - server - ERROR - WebSocket error: received 1001 (going away); then sent 1001 (going away)
2026-02-02 12:45:05,303 - server - ERROR - WebSocket error: received 1005 (no status received [internal]); then sent 1005 (no status received [internal])
2026-02-02 12:45:10,196 - server - ERROR - WebSocket error: received 1005 (no status received [internal]); then sent 1005 (no status received [internal])
2026-02-02 12:45:12,073 - server - INFO - Attempting to open webcam...
2026-02-02 12:45:15,872 - server - INFO - Real webcam opened successfully.
2026-02-02 12:45:40,662 - server - INFO - Surveillance stopped.
